url,title,host,location,room_type,bed,bath,feat_amenities,rate,reviews,price
https://www.airbnb.com/rooms/22466125?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,Stylish 2 bedrooms Apartment,Veronica,San Isidro,2 bedrooms,2 beds,2 baths,Show all 24 amenities,4.55,(11 reviews),€29
https://www.airbnb.com/rooms/39756592?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,Cuarto en Miraflores,Vero/Joel,Miraflores,1 bedroom,1 bed,1 private bath,Show all 31 amenities,,,€13
https://www.airbnb.com/rooms/23414900?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,Miraflores - Private room for two in nice area,Erwin,Cercado de Lima,1 bedroom,2 beds,1 shared bath,Show all 22 amenities,4.83,(103 reviews),€13
https://www.airbnb.com/rooms/27603257?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,"Habitación 3 en Pueblo Libre, PUCP, San Miguel",Ronald & Verónica,Pueblo Libre,1 bedroom,1 bed,1 private bath,Show all 22 amenities,4.64,(11 reviews),€9
https://www.airbnb.com/rooms/24899035?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,1301: Central Miraflores recently renovated Studio,Alvaro,Miraflores,1 bedroom,2 beds,1 bath,Show all 34 amenities,4.82,(157 reviews),€36
https://www.airbnb.com/rooms/38639160?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,201: Miraflores Familiar Apart. 3 BDR/3 BA. 5 pax,Ivan,Miraflores,3 bedrooms,3 beds,3 baths,Show all 34 amenities,5.0,(10 reviews),€32
https://www.airbnb.com/rooms/34290162?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,San Miguel Moderno Departamento- 25min Aeropuerto,Emily,Cercado de Lima,1 bedroom,1 bed,1.5 baths,Show all 26 amenities,4.90,(15 reviews),€20
https://www.airbnb.com/rooms/12701487?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,Studio in Great Area of Miraflores,Renzo,Miraflores,1 bedroom,1 bed,1 bath,Show all 17 amenities,4.84,(191 reviews),€31
https://www.airbnb.com/rooms/26225657?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,Habitación con baño privado + Desayuno Jesus María,Milagros,Jesús María,1 bedroom,1 bed,1 private bath,Show all 25 amenities,4.80,(76 reviews),€11
https://www.airbnb.com/rooms/33526963?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ea6d6567-5610-58f1-8c6a-daed260641a1&federated_search_id=92e75edf-4f24-41ff-9492-16120288cd6d,Ubicación fantástica en el Distrito de Miraflores,Eduardo,Cercado de Lima,1 bedroom,1 bed,1 private bath,Show all 27 amenities,4.95,(20 reviews),€14
https://www.airbnb.com/rooms/32069860?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,DEPARTAMENTO EN EL CORAZON DE BARRANCO 1,Jessica,Barranco,1 bedroom,3 beds,1 bath,Show all 33 amenities,5.0,(15 reviews),€20
https://www.airbnb.com/rooms/22454500?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Increíble departamento en Barranco!,Cesar,Cercado de Lima,1 bedroom,1 bed,1 bath,Show all 25 amenities,4.76,(54 reviews),€24
https://www.airbnb.com/rooms/31144247?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Unique Designer Barranco Studio Suite w A/C Heater,Lynn,Lima,Studio,2 beds,1 bath,Show all 30 amenities,4.90,(50 reviews),€27
https://www.airbnb.com/rooms/40029826?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Departamento moderno muy bien ubicado Lima centro.,Gina,Cercado de Lima,2 bedrooms,4 beds,1 bath,Show all 24 amenities,5.0,(5 reviews),€17
https://www.airbnb.com/rooms/20779243?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,"""9"" Oceanview nice private bedroom bath & terrace",Lupita Y Silvana,Miraflores,1 bedroom,1 bed,1 private bath,Show all 33 amenities,4.71,(216 reviews),€25
https://www.airbnb.com/rooms/18261153?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Ferienwohnung in Lima (costa verde) mit Meersicht,Roger,Magdalena del Mar,2 bedrooms,3 beds,2.5 baths,Show all 37 amenities,4.83,(63 reviews),€36
https://www.airbnb.com/rooms/38999153?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Disfruta el encanto de Barranco y Miraflores,Alan Marlon,Lima,1 bedroom,2 beds,1 bath,Show all 34 amenities,4.50,(4 reviews),€28
https://www.airbnb.com/rooms/31119133?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Mi Buenos Aires querido!,Ruben,Miraflores,1 bedroom,1 bed,1 bath,Show all 26 amenities,4.95,(44 reviews),€28
https://www.airbnb.com/rooms/28467615?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Linda y tranquila habitación en Miraflores,Roxana,Miraflores,1 bedroom,1 bed,1 shared bath,Show all 28 amenities,4.90,(53 reviews),€16
https://www.airbnb.com/rooms/33427030?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Apartamento de excelente vista cerca de San Isidro,Kenny,La Victoria,1 bedroom,1 bed,1 bath,Show all 21 amenities,4.86,(21 reviews),€23
https://www.airbnb.com/rooms/36280491?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Cómoda habitación en el centro de Miraflores,Oliver,Miraflores,1 bedroom,1 bed,1 shared bath,Show all 9 amenities,,,€7
https://www.airbnb.com/rooms/31863128?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Delfín,Blanca,La Perla,1 bedroom,1 bed,1 bath,Show all 29 amenities,4.64,(67 reviews),€18
https://www.airbnb.com/rooms/25001259?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Stylish sparkling 1bedroom flat - Barranco,Hugo,Cercado de Lima,1 bedroom,1 bed,1 bath,Show all 32 amenities,4.90,(139 reviews),€34
https://www.airbnb.com/rooms/39701736?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Chabuca in Miraflores - Cooltural House,Pablo,Miraflores,1 bedroom,1 bed,1 shared bath,Show all 24 amenities,,,€9
https://www.airbnb.com/rooms/plus/24568910?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,,,,,,,,,,
https://www.airbnb.com/rooms/9451155?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Dormitorio a 10 minutos del mar,Ana María,Lima,1 bedroom,1 bed,2 shared baths,Show all 24 amenities,4.87,(183 reviews),€10
https://www.airbnb.com/rooms/28251980?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Cozzy and silent studio apartment,Gabriel,Jesús María,1 bedroom,2 beds,1 bath,Show all 12 amenities,4.96,(50 reviews),€12
https://www.airbnb.com/rooms/4613568?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=ed5599c2-e59a-c839-1ed3-2c9082f62133&federated_search_id=1421e4e2-f366-4820-ada3-8b967434ab74,Nice room 20 min to Miraflores,Martha,Lima,1 bedroom,1 bed,1 private bath,Show all 17 amenities,4.97,(32 reviews),€10
https://www.airbnb.com/rooms/32554113?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Cozy & Modern El Sol Barranco Apartment,Tanya,Barranco,1 bedroom,1 bed,1.5 baths,Show all 23 amenities,4.83,(23 reviews),€30
https://www.airbnb.com/rooms/35249963?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Industrial loft in heart of bohemian Barranco,Catherine,Barranco,1 bedroom,2 beds,1 bath,Show all 41 amenities,4.95,(21 reviews),€38
https://www.airbnb.com/rooms/34202707?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Cool apartament in the Coolest Neighbourhood,Pablo,Miraflores,1 bedroom,1 bed,1 bath,Show all 29 amenities,4.69,(59 reviews),€38
https://www.airbnb.com/rooms/31651686?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Oceanfront 904 SAFE Close Airport- Miraflores💙,Sergio,San Miguel,1 bedroom,2 beds,1 bath,Show all 37 amenities,4.36,(44 reviews),€24
https://www.airbnb.com/rooms/17465312?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Miraflores oceanfront,Miriam,Distrito de Lima,2 bedrooms,3 beds,2 baths,Show all 26 amenities,4.87,(62 reviews),€40
https://www.airbnb.com/rooms/27736161?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,MODERN APARMENT,Franco,Pueblo Libre,2 bedrooms,2 beds,2 baths,Show all 20 amenities,4.93,(28 reviews),€19
https://www.airbnb.com/rooms/40088746?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,ALQUILO LINDO MINI DPTO. EN BARRANCO DISTRITO TOP,Maria Jesus,Barranco,1 bedroom,1 bed,1 bath,Show all 22 amenities,,,€27
https://www.airbnb.com/rooms/36024888?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,"My house is your house, Miraflores.",Jose Gregorio,Miraflores,5 bedrooms,17 beds,4 baths,Show all 18 amenities,4.86,(7 reviews),€8
https://www.airbnb.com/rooms/14934720?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Cozy apartment in the heart of Miraflores,Memo,Miraflores,1 bedroom,1 bed,1 bath,Show all 29 amenities,4.96,(58 reviews),€27
https://www.airbnb.com/rooms/40169557?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,"Apartamento en estreno, con excelente ubicación!!",Percy,Cercado de Lima,1 bedroom,1 bed,2 baths,Show all 22 amenities,5.0,(3 reviews),€16
https://www.airbnb.com/rooms/18178930?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Acogedora Casa Familiar,Franco,Lima Region,2 bedrooms,2 beds,1 bath,Show all 26 amenities,4.72,(53 reviews),€24
https://www.airbnb.com/rooms/plus/25160091?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,,,,,,,,,,
https://www.airbnb.com/rooms/33150589?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,"B&B 1 bed w/own bathroom, shared apartment",Marisela,Chorrillos,1 bedroom,1 bed,1 private bath,Show all 27 amenities,4.68,(19 reviews),€7
https://www.airbnb.com/rooms/7109613?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Cozy Barranco Apartment - BALCONY,Dora,Distrito de Barranco,1 bedroom,1 bed,1 bath,Show all 22 amenities,4.85,(165 reviews),€26
https://www.airbnb.com/rooms/25029742?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,"Cozy & Private Apt, ❤ of Lima, 2nd Fl 1mi to Sea",Juan Carlos,Miraflores,1 bedroom,1 bed,1 bath,Show all 25 amenities,4.69,(13 reviews),€20
https://www.airbnb.com/rooms/37887427?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,DEPARTAMENTO COMPLETO ENTRE BARRANCO Y MIRAFLORES,Beatriz,Lima,2 bedrooms,2 beds,2 baths,Show all 31 amenities,5.0,(12 reviews),€31
https://www.airbnb.com/rooms/24735989?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Departamento en Miraflores cerca a Huaca Pucllana,Gloria,Miraflores,1 bedroom,1 bed,1 bath,Show all 22 amenities,4.77,(111 reviews),€30
https://www.airbnb.com/rooms/19058274?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=67fe01a5-788f-b25e-7c64-0498280ef62b&federated_search_id=326f0ad7-4813-4ce9-ad18-da48802856e6,Brand New Cozy Apartment with a great view.,Juan,Distrito de Lima,1 bedroom,1 bed,1 shared bath,Show all 26 amenities,4.95,(21 reviews),€9
https://www.airbnb.com/rooms/37059720?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Kenedy 2: Great design & Brand new.,Roxana,Miraflores,1 bedroom,1 bed,1 bath,Show all 14 amenities,4.75,(20 reviews),€27
https://www.airbnb.com/rooms/40541965?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Cozy private room beside terrace. Heart Barranco.,Stephanie,Cercado de Lima,1 bedroom,0 beds,1 shared bath,Show all 42 amenities,,,€18
https://www.airbnb.com/rooms/24892844?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,ACCESIBLE AND COSY MINIFLAT IN BREÑA,Monica,Breña,1 bedroom,1 bed,1 bath,Show all 25 amenities,4.41,(71 reviews),€15
https://www.airbnb.com/rooms/36731611?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,mini depa c/ terraza privada en Centro Miraflores,Donny,Miraflores,1 bedroom,4 beds,1 bath,Show all 10 amenities,5.0,(3 reviews),€18
https://www.airbnb.com/rooms/14030155?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Mini Departamento Cercado de Lima,Yvette,Distrito de Lima,1 bedroom,1 bed,2 baths,Show all 27 amenities,4.78,(61 reviews),€20
https://www.airbnb.com/rooms/18230377?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Cuarto céntrico en Lima,Jorge,Lince,1 bedroom,1 bed,1 private bath,Show all 20 amenities,4.84,(100 reviews),€8
https://www.airbnb.com/rooms/29131355?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Barranco apartment near Miraflores,Jeannette E Iván,Barranco,1 bedroom,1 bed,1 bath,Show all 11 amenities,4.94,(47 reviews),€27
https://www.airbnb.com/rooms/14364430?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,CASA AMERICA: Amplitude in the heart of Barranco,Katherine,Distrito de Barranco,3 bedrooms,3 beds,2 baths,Show all 33 amenities,4.88,(195 reviews),€40
https://www.airbnb.com/rooms/11038564?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Sunny Penthouse with Ocean View!,Karen And Manolo,Miraflores,2 bedrooms,5 beds,1.5 baths,Show all 21 amenities,4.50,(242 reviews),€19
https://www.airbnb.com/rooms/39060151?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Acogedor Mini departamento en Santiago de Surco,Fernando,Cercado de Lima,1 bedroom,1 bed,1 bath,Show all 18 amenities,5.0,(6 reviews),€13
https://www.airbnb.com/rooms/17716072?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,"Casa Leonardo, roomies, dormitorio 2",Juan José,Lima,3 bedrooms,7 beds,3 baths,Show all 15 amenities,5.0,(3 reviews),€7
https://www.airbnb.com/rooms/39301895?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,"En corazon de Miraflores, damas 1 ó 2 persona",Gloria,Miraflores,1 bedroom,1 bed,1 private bath,Show all 20 amenities,4.86,(7 reviews),€11
https://www.airbnb.com/rooms/25890333?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,EP4 Room private in the heart of Miraflores+WIFI,Vilma,Miraflores,2 bedrooms,1 bed,2 baths,Show all 36 amenities,4.67,(30 reviews),€11
https://www.airbnb.com/rooms/38847195?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Apartamento Nuevo con Vista a la Ciudad y al Mar,Andrea,Barranco,1 bedroom,2 beds,1 bath,Show all 30 amenities,5.0,(10 reviews),€46
https://www.airbnb.com/rooms/27197979?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Studio in a historical Miraflores building,Jorge,Distrito de Lima,1 bedroom,1 bed,1 bath,Show all 17 amenities,4.84,(70 reviews),€24
https://www.airbnb.com/rooms/19639050?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Departamento para Turistas 2,Consolacion,La Perla,3 bedrooms,5 beds,1 bath,Show all 7 amenities,5.0,(3 reviews),€11
https://www.airbnb.com/rooms/18899589?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Habitación en el centro de Miraflores,Roxana,Miraflores,1 bedroom,1 bed,1 shared bath,Show all 28 amenities,4.96,(138 reviews),€16
https://www.airbnb.com/rooms/38512011?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=20c5a0f8-22ef-72f9-edaf-87ffa53f725e&federated_search_id=c165a231-ab8a-40ab-824e-85f162749480,Miraflores Kennedy Park - Close to Everything,Osiris,Miraflores,1 bedroom,1 bed,1 bath,Show all 17 amenities,4.58,(12 reviews),€38
https://www.airbnb.com/rooms/31316214?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,CHIC and LUXURY apartment center of miraflores,Giovanni,Miraflores,1 bedroom,1 bed,1 bath,Show all 34 amenities,4.92,(63 reviews),€56
https://www.airbnb.com/rooms/38108881?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,Habitación Individual Zona Hotelera de Miraflores,Rodrigo,Lima,1 bedroom,1 bed,1.5 shared baths,Show all 26 amenities,,,€9
https://www.airbnb.com/rooms/40761394?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,"III Private room in apartment, near Kennedy Park",Miranda,Miraflores,1 bedroom,1 bed,1 shared bath,Show all 5 amenities,,,€11
